Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
,,,2022-12-13 13:57:57.822,1.02E-08,3.5E-08
,,,2022-12-13 13:57:58.320,-1E-07,3.66E-08
,,,2022-12-13 13:57:58.820,5.86E-08,3.48E-08
,,,2022-12-13 13:57:59.321,6.46E-08,3.28E-08
,,,2022-12-13 13:57:59.821,4.64E-08,2.86E-08
,,,2022-12-13 13:58:00.322,-3.12E-08,-1.72E-08
,,,2022-12-13 13:58:00.821,-5.66E-08,2.9E-08
,,,2022-12-13 13:58:01.322,5.42E-08,3.64E-08
,,,2022-12-13 13:58:01.821,5.28E-08,-9.66E-08
,,,2022-12-13 13:58:02.321,-7.06E-08,4.18E-08
,,,2022-12-13 13:58:02.820,4.8E-08,3.32E-08
,,,2022-12-13 13:58:03.321,5.14E-08,3.34E-08
,,,2022-12-13 13:58:03.822,9.18E-08,3.3E-08
,,,2022-12-13 13:58:04.323,4.38E-08,-7.12E-08
,,,2022-12-13 13:58:04.821,4.76E-08,-5.74E-08
,,,2022-12-13 13:58:05.323,4.78E-08,2.8E-08
,,,2022-12-13 13:58:05.822,-3.24E-08,3.32E-08
,,,2022-12-13 13:58:06.322,-1.56E-08,4.06E-08
,,,2022-12-13 13:58:06.821,-3.2E-09,3.68E-08
,,,2022-12-13 13:58:07.321,4.74E-08,3.56E-08
,,,2022-12-13 13:58:07.822,-7.64E-08,2.94E-08
,,,2022-12-13 13:58:08.323,4.82E-08,3.62E-08
,,,2022-12-13 13:58:08.822,5.92E-08,9.6E-08
,,,2022-12-13 13:58:09.323,3.68E-08,3.36E-08
,,,2022-12-13 13:58:09.822,-5.62E-08,2.44E-08
,,,2022-12-13 13:58:10.322,4.56E-08,4.48E-08
,,,2022-12-13 13:58:10.822,4.78E-08,4.2E-09
,,,2022-12-13 13:58:11.322,5.34E-08,2.88E-08
,,,2022-12-13 13:58:11.821,9.3E-08,2.98E-08
,,,2022-12-13 13:58:12.321,-7.9E-08,4.02E-08
,,,2022-12-13 13:58:12.822,-4.3E-08,3.6E-08
,,,2022-12-13 13:58:13.320,-6.62E-08,3.96E-08
,,,2022-12-13 13:58:13.820,5.14E-08,3.1E-08
,,,2022-12-13 13:58:14.322,2.56E-08,4.04E-08
,,,2022-12-13 13:58:14.821,3.14E-08,3.04E-08
,,,2022-12-13 13:58:15.321,-5.62E-08,2.82E-08
,,,2022-12-13 13:58:15.821,-7.86E-08,-4.32E-08
,,,2022-12-13 13:58:16.322,4.84E-08,3.5E-08
,,,2022-12-13 13:58:16.820,6E-10,3.46E-08
,,,2022-12-13 13:58:17.321,-9.9E-08,5.8E-08
,,,2022-12-13 13:58:17.822,1.24E-08,3.66E-08
,,,2022-12-13 13:58:18.321,6.14E-08,2.84E-08
,,,2022-12-13 13:58:18.821,4.96E-08,3.66E-08
,,,2022-12-13 13:58:19.321,3.24E-08,-7.5E-08
,,,2022-12-13 13:58:19.822,5.14E-08,2.78E-08
,,,2022-12-13 13:58:20.322,5.14E-08,3.26E-08
,,,2022-12-13 13:58:20.820,4.64E-08,3E-08
,,,2022-12-13 13:58:21.321,9.18E-08,3.22E-08
,,,2022-12-13 13:58:21.821,4.78E-08,5.28E-08
,,,2022-12-13 13:58:22.322,-1.6E-09,3.6E-08
,,,2022-12-13 13:58:22.822,5.02E-08,3.5E-08
,,,2022-12-13 13:58:23.320,4.4E-08,3.28E-08
,,,2022-12-13 13:58:23.820,-4.9E-08,4.32E-08
,,,2022-12-13 13:58:24.321,6.04E-08,3.34E-08
,,,2022-12-13 13:58:24.821,-1.6E-08,3E-08
,,,2022-12-13 13:58:25.322,9.36E-08,3E-08
,,,2022-12-13 13:58:25.822,-6.74E-08,9.78E-08
,,,2022-12-13 13:58:26.320,-1.06E-08,3.7E-08
,,,2022-12-13 13:58:26.821,4.7E-08,3.56E-08
,,,2022-12-13 13:58:27.322,4.8E-08,-5.44E-08
,,,2022-12-13 13:58:27.821,-7.84E-08,3.2E-08
,,,2022-12-13 13:58:28.321,5.08E-08,2.9E-08
,,,2022-12-13 13:58:28.821,5.02E-08,3.04E-08
,,,2022-12-13 13:58:29.321,4.44E-08,3.42E-08
,,,2022-12-13 13:58:29.821,-4.66E-08,3.58E-08
,,,2022-12-13 13:58:30.322,4.88E-08,3.18E-08
,,,2022-12-13 13:58:30.821,6.4E-08,-3.46E-08
,,,2022-12-13 13:58:31.320,4.96E-08,3.14E-08
,,,2022-12-13 13:58:31.820,4.68E-08,4.2E-08
,,,2022-12-13 13:58:32.321,6E-08,3.18E-08
,,,2022-12-13 13:58:32.821,-6.64E-08,3.78E-08
,,,2022-12-13 13:58:33.321,5.02E-08,3.2E-08
,,,2022-12-13 13:58:33.822,5.34E-08,-7.38E-08
,,,2022-12-13 13:58:34.320,-6.64E-08,6.78E-08
,,,2022-12-13 13:58:34.821,6.12E-08,3.04E-08
,,,2022-12-13 13:58:35.323,5.32E-08,3.42E-08
,,,2022-12-13 13:58:35.821,-1.68E-08,4E-08
,,,2022-12-13 13:58:36.321,4.74E-08,3.38E-08
,,,2022-12-13 13:58:36.821,5.64E-08,2.98E-08
,,,2022-12-13 13:58:37.321,6.12E-08,-9.58E-08
,,,2022-12-13 13:58:37.821,-8.88E-08,1.34E-08
,,,2022-12-13 13:58:38.322,5.54E-08,4.34E-08
,,,2022-12-13 13:58:38.823,8.42E-08,3.46E-08
,,,2022-12-13 13:58:39.322,-2.84E-08,3.3E-08
,,,2022-12-13 13:58:39.820,6.54E-08,3.68E-08
,,,2022-12-13 13:58:40.321,4.32E-08,4.24E-08
,,,2022-12-13 13:58:40.822,7.4E-08,3.18E-08
,,,2022-12-13 13:58:41.321,-1.1E-08,3.24E-08
,,,2022-12-13 13:58:41.822,-3.2E-08,4.06E-08
,,,2022-12-13 13:58:42.321,-9.5E-08,3.02E-08
,,,2022-12-13 13:58:42.821,-7.66E-08,3.08E-08
,,,2022-12-13 13:58:43.321,-1.8E-09,3.54E-08
,,,2022-12-13 13:58:43.821,4.74E-08,3.1E-08
,,,2022-12-13 13:58:44.321,4.96E-08,-1.46E-08
,,,2022-12-13 13:58:44.821,4.8E-08,3.46E-08
,,,2022-12-13 13:58:45.322,-2.82E-08,3.38E-08
,,,2022-12-13 13:58:45.820,4.7E-08,-9.58E-08
,,,2022-12-13 13:58:46.321,7.8E-08,4.12E-08
,,,2022-12-13 13:58:46.822,-6.46E-08,3.58E-08
,,,2022-12-13 13:58:47.322,5.8E-08,3.68E-08
,,,2022-12-13 13:58:47.821,-6.2E-08,3.4E-08
,,,2022-12-13 13:58:48.321,4.88E-08,2.76E-08
,,,2022-12-13 13:58:48.821,-5.86E-08,-9.76E-08
,,,2022-12-13 13:58:49.321,-8.84E-08,3.16E-08
,,,2022-12-13 13:58:49.822,9.9E-08,3.34E-08
,,,2022-12-13 13:58:50.322,5.48E-08,3.04E-08
,,,2022-12-13 13:58:50.823,5.1E-08,3.22E-08
,,,2022-12-13 13:58:51.321,5.44E-08,2.96E-08
,,,2022-12-13 13:58:51.821,5.56E-08,3.62E-08
,,,2022-12-13 13:58:52.321,4.8E-08,3.78E-08
,,,2022-12-13 13:58:52.821,4.7E-08,3.42E-08
,,,2022-12-13 13:58:53.321,2.22E-08,3.02E-08
,,,2022-12-13 13:58:53.822,1.92E-08,1.64E-08
,,,2022-12-13 13:58:54.322,5.56E-08,-2.6E-08
,,,2022-12-13 13:58:54.821,7.94E-08,5.02E-08
,,,2022-12-13 13:58:55.324,5.08E-08,3.78E-08
,,,2022-12-13 13:58:55.822,-3.3E-08,4.6E-09
,,,2022-12-13 13:58:56.321,-2.88E-08,3.48E-08
,,,2022-12-13 13:58:56.823,-5.28E-08,2.96E-08
,,,2022-12-13 13:58:57.323,1.38E-08,3.68E-08
,,,2022-12-13 13:58:57.822,-7.68E-08,3.18E-08
,,,2022-12-13 13:58:58.323,8.58E-08,6.54E-08
,,,2022-12-13 13:58:58.822,5.18E-08,3.96E-08
,,,2022-12-13 13:58:59.322,5.56E-08,4.92E-08
,,,2022-12-13 13:58:59.821,4.76E-08,3.76E-08
,,,2022-12-13 13:59:00.320,-1.14E-08,3.14E-08
,,,2022-12-13 13:59:00.821,4.62E-08,3.24E-08
,,,2022-12-13 13:59:01.322,-8.46E-08,3.2E-08
,,,2022-12-13 13:59:01.821,4.84E-08,3.3E-08
,,,2022-12-13 13:59:02.322,-6.08E-08,3.36E-08
,,,2022-12-13 13:59:02.821,-2.84E-08,3.32E-08
,,,2022-12-13 13:59:03.324,-6.8E-09,2.9E-08
,,,2022-12-13 13:59:03.823,-4.8E-08,3.14E-08
,,,2022-12-13 13:59:04.324,-9.54E-08,3.52E-08
,,,2022-12-13 13:59:04.822,5.68E-08,-3.54E-08
,,,2022-12-13 13:59:05.322,5.1E-08,2.94E-08
,,,2022-12-13 13:59:05.821,2.14E-08,3.04E-08
,,,2022-12-13 13:59:06.321,4.82E-08,3.88E-08
,,,2022-12-13 13:59:06.822,6.06E-08,3.6E-08
,,,2022-12-13 13:59:07.323,-5.98E-08,3.6E-08
,,,2022-12-13 13:59:07.823,4.56E-08,4.44E-08
,,,2022-12-13 13:59:08.321,-7.66E-08,3.2E-08
,,,2022-12-13 13:59:08.822,5.78E-08,3.42E-08
,,,2022-12-13 13:59:09.321,6.02E-08,2.94E-08
,,,2022-12-13 13:59:09.821,4.8E-08,3.14E-08
,,,2022-12-13 13:59:10.322,-8.4E-09,3.52E-08
,,,2022-12-13 13:59:10.822,5.4E-08,3.16E-08
,,,2022-12-13 13:59:11.321,6.6E-09,2.9E-08
,,,2022-12-13 13:59:11.821,4.86E-08,3.86E-08
,,,2022-12-13 13:59:12.322,4.72E-08,3.3E-08
,,,2022-12-13 13:59:12.821,-6.92E-08,4.96E-08
,,,2022-12-13 13:59:13.321,-7.56E-08,3.48E-08
,,,2022-12-13 13:59:13.823,2.88E-08,3.56E-08
,,,2022-12-13 13:59:14.321,5.16E-08,3.1E-08
,,,2022-12-13 13:59:14.822,-5.9E-08,-2.38E-08
,,,2022-12-13 13:59:15.322,1.14E-08,3E-08
,,,2022-12-13 13:59:15.822,4.58E-08,3.84E-08
,,,2022-12-13 13:59:16.321,-8.76E-08,3.12E-08
,,,2022-12-13 13:59:16.821,8.52E-08,4.14E-08
,,,2022-12-13 13:59:17.320,-2.92E-08,3.88E-08
,,,2022-12-13 13:59:17.820,-6.52E-08,3.3E-08
,,,2022-12-13 13:59:18.321,-7.34E-08,2.98E-08
,,,2022-12-13 13:59:18.821,6.8E-08,3.06E-08
,,,2022-12-13 13:59:19.322,-5.78E-08,3.9E-08
,,,2022-12-13 13:59:19.822,-9.46E-08,3.32E-08
,,,2022-12-13 13:59:20.321,7.3E-08,4.26E-08
,,,2022-12-13 13:59:20.821,5.2E-09,3.5E-08
,,,2022-12-13 13:59:21.321,-4.04E-08,5.24E-08
,,,2022-12-13 13:59:21.821,-5.94E-08,3.72E-08
,,,2022-12-13 13:59:22.321,9.98E-08,3.28E-08
,,,2022-12-13 13:59:22.822,4.24E-08,3.26E-08
,,,2022-12-13 13:59:23.322,5.08E-08,-3.02E-08
,,,2022-12-13 13:59:23.821,-8.42E-08,3.24E-08
,,,2022-12-13 13:59:24.322,-1.26E-08,2.86E-08
,,,2022-12-13 13:59:24.821,-8E-09,4.06E-08
,,,2022-12-13 13:59:25.322,9.8E-08,3.58E-08
,,,2022-12-13 13:59:25.822,4.68E-08,-8.2E-08
,,,2022-12-13 13:59:26.321,-2.62E-08,9.62E-08
,,,2022-12-13 13:59:26.821,1.24E-08,3.04E-08
,,,2022-12-13 13:59:27.320,9.32E-08,3.48E-08
,,,2022-12-13 13:59:27.821,-9.98E-08,3.36E-08
,,,2022-12-13 13:59:28.321,-4.8E-08,-5.94E-08
,,,2022-12-13 13:59:28.821,5.92E-08,3.18E-08
,,,2022-12-13 13:59:29.321,4.92E-08,3.38E-08
,,,2022-12-13 13:59:29.822,7.4E-08,-6.88E-08
,,,2022-12-13 13:59:30.321,-4.08E-08,2.84E-08
,,,2022-12-13 13:59:30.821,4.54E-08,3.54E-08
,,,2022-12-13 13:59:31.320,-5.04E-08,3.24E-08
,,,2022-12-13 13:59:31.820,5.1E-08,3.62E-08
,,,2022-12-13 13:59:32.320,4.94E-08,3.38E-08
,,,2022-12-13 13:59:32.821,-9.9E-08,3.04E-08
,,,2022-12-13 13:59:33.321,5.26E-08,3.36E-08
,,,2022-12-13 13:59:33.822,5.54E-08,-7.42E-08
,,,2022-12-13 13:59:34.320,-1.54E-08,-9.22E-08
,,,2022-12-13 13:59:34.820,-1.14E-08,3.18E-08
,,,2022-12-13 13:59:35.321,4.68E-08,3.78E-08
,,,2022-12-13 13:59:35.821,4.82E-08,5.02E-08
,,,2022-12-13 13:59:36.322,5.4E-08,4.34E-08
,,,2022-12-13 13:59:36.822,5.88E-08,3.04E-08
,,,2022-12-13 13:59:37.321,-9.84E-08,3.36E-08
,,,2022-12-13 13:59:37.821,3.42E-08,3.18E-08
,,,2022-12-13 13:59:38.321,4.72E-08,-1.52E-08
,,,2022-12-13 13:59:38.821,5.06E-08,3.14E-08
,,,2022-12-13 13:59:39.321,1.6E-09,3.5E-08
,,,2022-12-13 13:59:39.820,5.92E-08,2.42E-08
,,,2022-12-13 13:59:40.321,9.7E-08,2.8E-08
,,,2022-12-13 13:59:40.821,-4.18E-08,3.72E-08
,,,2022-12-13 13:59:41.321,-2.56E-08,3.56E-08
,,,2022-12-13 13:59:41.821,2.8E-08,3.14E-08
,,,2022-12-13 13:59:42.321,4.48E-08,3.36E-08
,,,2022-12-13 13:59:42.822,4.62E-08,3.3E-08
,,,2022-12-13 13:59:43.321,-1E-07,2.8E-08
,,,2022-12-13 13:59:43.821,-9.94E-08,6.94E-08
,,,2022-12-13 13:59:44.322,6.46E-08,5.46E-08
,,,2022-12-13 13:59:44.822,5.04E-08,2.96E-08
,,,2022-12-13 13:59:45.321,7.1E-08,2.7E-08
,,,2022-12-13 13:59:45.821,-3.24E-08,4.14E-08
,,,2022-12-13 13:59:46.322,-1.34E-08,3.84E-08
,,,2022-12-13 13:59:46.823,4.82E-08,-1.14E-08
,,,2022-12-13 13:59:47.321,4.16E-08,3.1E-08
,,,2022-12-13 13:59:47.822,4.68E-08,3.84E-08
,,,2022-12-13 13:59:48.321,5.46E-08,3.2E-08
,,,2022-12-13 13:59:48.823,5.58E-08,9.1E-08
,,,2022-12-13 13:59:49.322,5.56E-08,3.02E-08
,,,2022-12-13 13:59:49.820,-4.64E-08,4.18E-08
,,,2022-12-13 13:59:50.321,4.6E-08,3.46E-08
,,,2022-12-13 13:59:50.822,-9.76E-08,3.18E-08
,,,2022-12-13 13:59:51.322,4.98E-08,2.78E-08
,,,2022-12-13 13:59:51.821,9.46E-08,3.2E-08
,,,2022-12-13 13:59:52.321,4.68E-08,3.62E-08
,,,2022-12-13 13:59:52.820,8.48E-08,3.44E-08
,,,2022-12-13 13:59:53.321,8.66E-08,3.54E-08
,,,2022-12-13 13:59:53.823,-8.18E-08,2.68E-08
,,,2022-12-13 13:59:54.322,-5.94E-08,6.2E-08
,,,2022-12-13 13:59:54.822,-7.7E-08,-3.92E-08
,,,2022-12-13 13:59:55.322,4.58E-08,3.66E-08
,,,2022-12-13 13:59:55.821,-8.22E-08,3.86E-08
,,,2022-12-13 13:59:56.322,4.48E-08,3.28E-08
,,,2022-12-13 13:59:56.823,-1.68E-08,3.36E-08
,,,2022-12-13 13:59:57.321,6.8E-08,2.88E-08
,,,2022-12-13 13:59:57.822,4.68E-08,2.8E-08
,,,2022-12-13 13:59:58.321,-6.12E-08,3.16E-08
,,,2022-12-13 13:59:58.821,4.68E-08,-9.7E-08
,,,2022-12-13 13:59:59.321,4.94E-08,3.3E-08
,,,2022-12-13 13:59:59.822,5.22E-08,3.84E-08
,,,2022-12-13 14:00:00.322,-7.36E-08,3.24E-08
,,,2022-12-13 14:00:00.821,-8.2E-09,3.56E-08
,,,2022-12-13 14:00:01.320,-3.8E-09,3.2E-08
,,,2022-12-13 14:00:01.821,4.72E-08,3E-08
,,,2022-12-13 14:00:02.321,1E-08,3.08E-08
,,,2022-12-13 14:00:02.821,-5.6E-08,3.5E-08
,,,2022-12-13 14:00:03.321,9.52E-08,3.26E-08
,,,2022-12-13 14:00:03.821,4.64E-08,3.1E-08
,,,2022-12-13 14:00:04.323,-8.88E-08,3.02E-08
,,,2022-12-13 14:00:04.822,3.2E-08,3.4E-08
,,,2022-12-13 14:00:05.323,4.7E-08,-3.12E-08
,,,2022-12-13 14:00:05.821,7.96E-08,3.32E-08
,,,2022-12-13 14:00:06.320,8.88E-08,7.6E-09
,,,2022-12-13 14:00:06.821,1.44E-08,3.58E-08
,,,2022-12-13 14:00:07.322,9.82E-08,3.28E-08
,,,2022-12-13 14:00:07.821,4.72E-08,-4.68E-08
,,,2022-12-13 14:00:08.322,4.64E-08,3.54E-08
,,,2022-12-13 14:00:08.822,-6.76E-08,2.98E-08
,,,2022-12-13 14:00:09.321,-1E-07,3.32E-08
,,,2022-12-13 14:00:09.821,3.62E-08,3.2E-08
,,,2022-12-13 14:00:10.320,5.68E-08,3.04E-08
,,,2022-12-13 14:00:10.820,-2.2E-08,3.12E-08
,,,2022-12-13 14:00:11.320,-9.2E-08,3.16E-08
,,,2022-12-13 14:00:11.821,6.28E-08,-6.64E-08
,,,2022-12-13 14:00:12.321,4.9E-08,3.42E-08
,,,2022-12-13 14:00:12.821,4.74E-08,3.94E-08
,,,2022-12-13 14:00:13.322,5.72E-08,5.7E-08
,,,2022-12-13 14:00:13.822,4.68E-08,6.16E-08
,,,2022-12-13 14:00:14.321,6.52E-08,3.36E-08
,,,2022-12-13 14:00:14.821,6.76E-08,3.54E-08
,,,2022-12-13 14:00:15.322,7.54E-08,3.04E-08
,,,2022-12-13 14:00:15.823,-5.06E-08,3.4E-08
,,,2022-12-13 14:00:16.322,-2.78E-08,4E-08
,,,2022-12-13 14:00:16.822,6.66E-08,3.82E-08
,,,2022-12-13 14:00:17.321,2.2E-08,2.96E-08
,,,2022-12-13 14:00:17.821,4.7E-08,-7.96E-08
,,,2022-12-13 14:00:18.321,9.34E-08,3.46E-08
,,,2022-12-13 14:00:18.821,4.68E-08,3.54E-08
,,,2022-12-13 14:00:19.321,-5.58E-08,3.84E-08
,,,2022-12-13 14:00:19.821,-8.36E-08,3.36E-08
,,,2022-12-13 14:00:20.321,8.22E-08,4.08E-08
,,,2022-12-13 14:00:20.821,5.44E-08,4.04E-08
,,,2022-12-13 14:00:21.321,-1E-07,3.32E-08
,,,2022-12-13 14:00:21.822,3.56E-08,3.14E-08
,,,2022-12-13 14:00:22.321,-8.92E-08,3.58E-08
,,,2022-12-13 14:00:22.821,4.38E-08,2.92E-08
,,,2022-12-13 14:00:23.321,6.28E-08,3.58E-08
,,,2022-12-13 14:00:23.821,-7.5E-08,3.54E-08
,,,2022-12-13 14:00:24.321,-4.88E-08,3.32E-08
,,,2022-12-13 14:00:24.822,-7.74E-08,3.02E-08
,,,2022-12-13 14:00:25.321,5.98E-08,-9.32E-08
,,,2022-12-13 14:00:25.820,-8.52E-08,3.08E-08
,,,2022-12-13 14:00:26.321,3.2E-08,9.28E-08
,,,2022-12-13 14:00:26.820,-8.8E-09,3.48E-08
,,,2022-12-13 14:00:27.320,8.16E-08,-2.64E-08
,,,2022-12-13 14:00:27.820,-2.78E-08,2.66E-08
,,,2022-12-13 14:00:28.319,-1.4E-08,9.46E-08
,,,2022-12-13 14:00:28.818,-5.28E-08,2.82E-08
,,,2022-12-13 14:00:29.319,5.16E-08,3.36E-08
,,,2022-12-13 14:00:29.819,1.32E-08,-6.8E-08
,,,2022-12-13 14:00:30.320,-1.04E-08,5.5E-08
,,,2022-12-13 14:00:30.820,4.92E-08,3.5E-08
,,,2022-12-13 14:00:31.320,4.88E-08,3.8E-08
,,,2022-12-13 14:00:31.820,-8.44E-08,4.72E-08
,,,2022-12-13 14:00:32.321,9.04E-08,3.84E-08
,,,2022-12-13 14:00:32.820,5.26E-08,3.68E-08
,,,2022-12-13 14:00:33.321,9.2E-09,2.58E-08
,,,2022-12-13 14:00:33.821,4.88E-08,4.8E-08
,,,2022-12-13 14:00:34.324,9E-08,3.3E-08
,,,2022-12-13 14:00:34.822,3.94E-08,2.88E-08
,,,2022-12-13 14:00:35.320,-5.5E-08,3.38E-08
,,,2022-12-13 14:00:35.821,-6.76E-08,3.34E-08
,,,2022-12-13 14:00:36.322,3.92E-08,3.32E-08
,,,2022-12-13 14:00:36.822,-6.56E-08,2.92E-08
,,,2022-12-13 14:00:37.323,4.72E-08,3.64E-08
,,,2022-12-13 14:00:37.822,-4.04E-08,3.56E-08
,,,2022-12-13 14:00:38.323,4.66E-08,3.14E-08
,,,2022-12-13 14:00:38.822,2E-09,3.32E-08
,,,2022-12-13 14:00:39.322,-7.22E-08,3.4E-08
,,,2022-12-13 14:00:39.822,-2.76E-08,3.22E-08
,,,2022-12-13 14:00:40.322,5.2E-08,3E-08
,,,2022-12-13 14:00:40.821,-2.8E-09,3.62E-08
,,,2022-12-13 14:00:41.321,-1.74E-08,3.32E-08
,,,2022-12-13 14:00:41.822,4.42E-08,3.08E-08
,,,2022-12-13 14:00:42.323,5.46E-08,-5.58E-08
,,,2022-12-13 14:00:42.821,7.66E-08,3.44E-08
,,,2022-12-13 14:00:43.323,5.14E-08,3.36E-08
,,,2022-12-13 14:00:43.821,5E-08,3.5E-08
,,,2022-12-13 14:00:44.322,4.12E-08,3.56E-08
,,,2022-12-13 14:00:44.821,4.96E-08,4.12E-08
,,,2022-12-13 14:00:45.322,4.16E-08,4.16E-08
,,,2022-12-13 14:00:45.820,-2.96E-08,3.7E-08
,,,2022-12-13 14:00:46.322,-9.28E-08,3.14E-08
,,,2022-12-13 14:00:46.822,4.22E-08,3.06E-08
,,,2022-12-13 14:00:47.321,-7.42E-08,3.2E-08
,,,2022-12-13 14:00:47.821,9.86E-08,3.66E-08
,,,2022-12-13 14:00:48.320,-2.2E-08,3.22E-08
,,,2022-12-13 14:00:48.820,4.98E-08,3.22E-08
,,,2022-12-13 14:00:49.321,4.8E-08,3.22E-08
,,,2022-12-13 14:00:49.821,1.74E-08,3.74E-08
,,,2022-12-13 14:00:50.322,5.24E-08,3.62E-08
,,,2022-12-13 14:00:50.821,7.88E-08,3.2E-08
,,,2022-12-13 14:00:51.321,9.32E-08,3.26E-08
,,,2022-12-13 14:00:51.822,-9.96E-08,3.34E-08
,,,2022-12-13 14:00:52.320,5.08E-08,3.32E-08
,,,2022-12-13 14:00:52.820,9.98E-08,3.36E-08
,,,2022-12-13 14:00:53.321,3.62E-08,3.32E-08
,,,2022-12-13 14:00:53.822,-9.22E-08,3.16E-08
,,,2022-12-13 14:00:54.321,5.08E-08,3.04E-08
,,,2022-12-13 14:00:54.822,-2.4E-08,3.52E-08
,,,2022-12-13 14:00:55.321,-9.6E-08,3.86E-08
,,,2022-12-13 14:00:55.822,5.02E-08,3.74E-08
,,,2022-12-13 14:00:56.320,6.96E-08,2.92E-08
,,,2022-12-13 14:00:56.821,4.96E-08,2.94E-08
,,,2022-12-13 14:00:57.320,7.46E-08,2.9E-08
,,,2022-12-13 14:00:57.820,8.46E-08,3.68E-08
,,,2022-12-13 14:00:58.320,-4.26E-08,3.2E-08
,,,2022-12-13 14:00:58.821,2.58E-08,3.1E-08
,,,2022-12-13 14:00:59.321,4.76E-08,3.16E-08
,,,2022-12-13 14:00:59.820,4.66E-08,3.8E-08
,,,2022-12-13 14:01:00.321,4.92E-08,2.64E-08
,,,2022-12-13 14:01:00.822,4.92E-08,3.92E-08
,,,2022-12-13 14:01:01.322,6.12E-08,3.14E-08
,,,2022-12-13 14:01:01.821,-5.92E-08,-7.86E-08
,,,2022-12-13 14:01:02.322,-7.34E-08,4.22E-08
,,,2022-12-13 14:01:02.821,4.78E-08,-9.32E-08
,,,2022-12-13 14:01:03.321,5.42E-08,-5.6E-09
,,,2022-12-13 14:01:03.821,-9.24E-08,3.38E-08
,,,2022-12-13 14:01:04.321,4.76E-08,3.12E-08
,,,2022-12-13 14:01:04.822,5.44E-08,4.2E-08
,,,2022-12-13 14:01:05.322,4.8E-08,3.36E-08
,,,2022-12-13 14:01:05.821,5.06E-08,8.94E-08
,,,2022-12-13 14:01:06.321,5.2E-08,3.34E-08
,,,2022-12-13 14:01:06.821,-4.44E-08,3.66E-08
,,,2022-12-13 14:01:07.321,5.88E-08,9.1E-08
,,,2022-12-13 14:01:07.822,5.5E-08,2.96E-08
,,,2022-12-13 14:01:08.321,9.62E-08,7.8E-09
,,,2022-12-13 14:01:08.822,2.38E-08,3.76E-08
,,,2022-12-13 14:01:09.320,5.24E-08,3.52E-08
,,,2022-12-13 14:01:09.821,7.36E-08,3.72E-08
,,,2022-12-13 14:01:10.322,-4.44E-08,3.12E-08
,,,2022-12-13 14:01:10.821,4.7E-08,3.52E-08
,,,2022-12-13 14:01:11.321,-8.24E-08,3.54E-08
,,,2022-12-13 14:01:11.821,-4.74E-08,2.86E-08
,,,2022-12-13 14:01:12.322,6.26E-08,2.9E-08
,,,2022-12-13 14:01:12.822,-4.02E-08,3.32E-08
,,,2022-12-13 14:01:13.322,1.94E-08,3.5E-08
,,,2022-12-13 14:01:13.821,-5.6E-08,-8.28E-08
,,,2022-12-13 14:01:14.321,9.96E-08,3.2E-08
,,,2022-12-13 14:01:14.821,-4.12E-08,2.86E-08
,,,2022-12-13 14:01:15.322,-5.04E-08,3.46E-08
,,,2022-12-13 14:01:15.821,-7.42E-08,3.16E-08
,,,2022-12-13 14:01:16.321,4.96E-08,3.42E-08
,,,2022-12-13 14:01:16.821,5.18E-08,3.48E-08
,,,2022-12-13 14:01:17.321,4.72E-08,3.1E-08
,,,2022-12-13 14:01:17.822,-7.42E-08,5.54E-08
,,,2022-12-13 14:01:18.322,9.96E-08,5.04E-08
,,,2022-12-13 14:01:18.821,-5.28E-08,4.44E-08
,,,2022-12-13 14:01:19.321,-9.26E-08,3.58E-08
,,,2022-12-13 14:01:19.822,6.12E-08,3.52E-08
,,,2022-12-13 14:01:20.321,-7.78E-08,3.34E-08
,,,2022-12-13 14:01:20.821,5.28E-08,3.12E-08
,,,2022-12-13 14:01:21.321,-2.04E-08,4.18E-08
,,,2022-12-13 14:01:21.821,4.54E-08,7.82E-08
,,,2022-12-13 14:01:22.320,8.68E-08,3.18E-08
,,,2022-12-13 14:01:22.821,4.82E-08,2.96E-08
,,,2022-12-13 14:01:23.321,4.6E-08,-9.14E-08
,,,2022-12-13 14:01:23.821,-1.58E-08,3.46E-08
,,,2022-12-13 14:01:24.321,-8.12E-08,3.08E-08
,,,2022-12-13 14:01:24.822,-6.94E-08,-1.84E-08
,,,2022-12-13 14:01:25.321,5.34E-08,3.9E-08
,,,2022-12-13 14:01:25.822,7.42E-08,3.68E-08
,,,2022-12-13 14:01:26.321,4.62E-08,3.54E-08
,,,2022-12-13 14:01:26.821,5.72E-08,3.32E-08
,,,2022-12-13 14:01:27.321,4.74E-08,-8.72E-08
,,,2022-12-13 14:01:27.821,4.58E-08,3.54E-08
,,,2022-12-13 14:01:28.321,5.48E-08,3.26E-08
,,,2022-12-13 14:01:28.821,5.38E-08,3.72E-08
,,,2022-12-13 14:01:29.322,-2.82E-08,3.12E-08
,,,2022-12-13 14:01:29.822,5.44E-08,3.84E-08
,,,2022-12-13 14:01:30.322,4.82E-08,4.66E-08
,,,2022-12-13 14:01:30.821,5.3E-08,3.1E-08
,,,2022-12-13 14:01:31.321,5.32E-08,3.6E-08
,,,2022-12-13 14:01:31.822,7.54E-08,3.46E-08
,,,2022-12-13 14:01:32.321,8.76E-08,3.36E-08
,,,2022-12-13 14:01:32.822,7.22E-08,3.26E-08
