Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:49:02.323,-0.010723,-0.023141
,,,2022-12-13 14:49:02.823,-0.012732,-0.005735
,,,2022-12-13 14:49:03.323,-0.009719,-0.005735
,,,2022-12-13 14:49:03.824,-0.009384,-0.006404
,,,2022-12-13 14:49:04.323,-0.013401,-0.005735
,,,2022-12-13 14:49:04.823,-0.017083,-0.010086
,,,2022-12-13 14:49:05.323,-0.009384,-0.010756
,,,2022-12-13 14:49:05.823,-0.010723,-0.012764
,,,2022-12-13 14:49:06.323,-0.013736,-0.002053
,,,2022-12-13 14:49:06.823,-0.011393,-0.002053
,,,2022-12-13 14:49:07.323,-0.010389,-0.01109
,,,2022-12-13 14:49:07.824,-0.011728,-0.010421
,,,2022-12-13 14:49:08.324,-0.025451,-0.009417
,,,2022-12-13 14:49:08.822,-0.011393,-0.00607
,,,2022-12-13 14:49:09.323,-0.013401,-0.006404
,,,2022-12-13 14:49:09.824,-0.009384,-0.00607
,,,2022-12-13 14:49:10.323,-0.010389,-0.010421
,,,2022-12-13 14:49:10.822,-0.013066,-0.012429
,,,2022-12-13 14:49:11.323,-0.010389,-0.006404
,,,2022-12-13 14:49:11.823,-0.008715,-0.009752
,,,2022-12-13 14:49:12.323,-0.010389,-0.019459
,,,2022-12-13 14:49:12.823,-0.010389,-0.010421
,,,2022-12-13 14:49:13.323,-0.015744,-0.002388
,,,2022-12-13 14:49:13.823,-0.011058,-0.015777
,,,2022-12-13 14:49:14.324,-0.013401,-0.008747
,,,2022-12-13 14:49:14.823,-0.010389,-0.006404
,,,2022-12-13 14:49:15.323,-0.008715,-0.010421
,,,2022-12-13 14:49:15.823,-0.009384,-0.010421
,,,2022-12-13 14:49:16.322,-0.010054,-0.002053
,,,2022-12-13 14:49:16.823,-0.016748,-0.020463
,,,2022-12-13 14:49:17.323,-0.009384,-0.010421
,,,2022-12-13 14:49:17.823,-0.00905,-0.0054
,,,2022-12-13 14:49:18.324,-0.005368,-0.005735
,,,2022-12-13 14:49:18.822,-0.013401,-0.016781
,,,2022-12-13 14:49:19.323,-0.01541,-0.002722
,,,2022-12-13 14:49:19.823,-0.010054,-0.026823
,,,2022-12-13 14:49:20.322,-0.009384,-0.009752
,,,2022-12-13 14:49:20.823,-0.00838,-0.009417
,,,2022-12-13 14:49:21.324,-0.014405,-0.010421
,,,2022-12-13 14:49:21.824,-0.010389,-0.010421
,,,2022-12-13 14:49:22.323,-0.011393,-0.001718
,,,2022-12-13 14:49:22.823,-0.010389,-0.001718
,,,2022-12-13 14:49:23.322,-0.01541,-0.002388
