Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:25:59.196,-0.011393,-0.002053
,,,2022-12-13 14:25:59.697,-0.009384,-0.010756
,,,2022-12-13 14:26:00.198,-0.015744,-0.014103
,,,2022-12-13 14:26:00.696,-0.010723,-0.005735
,,,2022-12-13 14:26:01.196,-0.010723,-0.007074
,,,2022-12-13 14:26:01.696,-0.008715,-0.008078
,,,2022-12-13 14:26:02.195,-0.00838,-0.006739
,,,2022-12-13 14:26:02.696,-0.013066,-0.002388
,,,2022-12-13 14:26:03.196,-0.008715,-0.005735
,,,2022-12-13 14:26:03.697,-0.011728,-0.007743
,,,2022-12-13 14:26:04.196,-0.014071,-0.005735
,,,2022-12-13 14:26:04.697,-0.012062,-0.010421
,,,2022-12-13 14:26:05.197,-0.009384,-0.00607
,,,2022-12-13 14:26:05.695,-0.013401,-0.0054
,,,2022-12-13 14:26:06.196,-0.013401,-0.008413
,,,2022-12-13 14:26:06.696,-0.009384,-0.005735
,,,2022-12-13 14:26:07.196,-0.005033,-0.005065
,,,2022-12-13 14:26:07.697,-0.013401,-0.005735
,,,2022-12-13 14:26:08.197,-0.009719,-0.010086
,,,2022-12-13 14:26:08.697,-0.009384,-0.001718
,,,2022-12-13 14:26:09.197,-0.008715,-0.0054
,,,2022-12-13 14:26:09.696,-0.009384,-0.008747
,,,2022-12-13 14:26:10.197,-0.008715,-0.00607
,,,2022-12-13 14:26:10.697,-0.014071,-0.012095
,,,2022-12-13 14:26:11.196,-0.005702,-0.00607
,,,2022-12-13 14:26:11.697,-0.013401,-0.00607
,,,2022-12-13 14:26:12.196,-0.008715,-0.005735
,,,2022-12-13 14:26:12.696,-0.012397,-0.005735
,,,2022-12-13 14:26:13.195,-0.009719,-0.010756
,,,2022-12-13 14:26:13.695,-0.008046,-0.0054
,,,2022-12-13 14:26:14.195,-0.007376,-0.010421
,,,2022-12-13 14:26:14.696,-0.005368,-0.00607
,,,2022-12-13 14:26:15.195,-0.009384,-0.005735
,,,2022-12-13 14:26:15.695,-0.011058,-0.006404
,,,2022-12-13 14:26:16.195,-0.016079,-0.002053
,,,2022-12-13 14:26:16.695,-0.00905,-0.001718
,,,2022-12-13 14:26:17.196,-0.012062,-0.002053
,,,2022-12-13 14:26:17.697,-0.00905,-0.009417
,,,2022-12-13 14:26:18.197,-0.015075,-0.01109
,,,2022-12-13 14:26:18.696,-0.008715,-0.001718
,,,2022-12-13 14:26:19.196,-0.010723,-0.008413
,,,2022-12-13 14:26:19.697,-0.005368,-0.004396
,,,2022-12-13 14:26:20.197,-0.013401,-0.005735
,,,2022-12-13 14:26:20.697,-0.006372,-0.00607
,,,2022-12-13 14:26:21.198,-0.010054,-0.005735
,,,2022-12-13 14:26:21.698,-0.009719,-0.003726
,,,2022-12-13 14:26:22.196,-0.014405,-0.008413
,,,2022-12-13 14:26:22.698,-0.009384,-0.006404
,,,2022-12-13 14:26:23.196,-0.00905,-0.00607
,,,2022-12-13 14:26:23.697,-0.020096,-0.005735
,,,2022-12-13 14:26:24.197,-0.015075,-0.0054
,,,2022-12-13 14:26:24.697,-0.008715,-0.002053
,,,2022-12-13 14:26:25.196,-0.009384,-0.002722
,,,2022-12-13 14:26:25.697,-0.011393,-0.006404
,,,2022-12-13 14:26:26.197,-0.00905,-0.006404
,,,2022-12-13 14:26:26.697,-0.011728,-0.01109
,,,2022-12-13 14:26:27.197,-0.019426,-0.019793
