Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 11:08:23.270,-0.07066,-0.20803
,,,2022-12-14 11:08:23.770,-0.05727,-0.17455
,,,2022-12-14 11:08:24.270,-0.05393,-0.23815
,,,2022-12-14 11:08:24.770,-0.04388,-0.19464
,,,2022-12-14 11:08:25.270,-0.04388,-0.14777
,,,2022-12-14 11:08:25.770,-0.05727,-0.19464
,,,2022-12-14 11:08:26.271,-0.06062,-0.22811
,,,2022-12-14 11:08:26.771,-0.05727,-0.15112
,,,2022-12-14 11:08:27.271,-0.05727,-0.19129
,,,2022-12-14 11:08:27.771,-0.06732,-0.15112
,,,2022-12-14 11:08:28.269,-0.05727,-0.20468
,,,2022-12-14 11:08:28.769,-0.06732,-0.14777
,,,2022-12-14 11:08:29.270,-0.05727,-0.18794
,,,2022-12-14 11:08:29.771,-0.06062,-0.24485
,,,2022-12-14 11:08:30.269,-0.04054,-0.20468
,,,2022-12-14 11:08:30.770,-0.02715,-0.13773
,,,2022-12-14 11:08:31.270,-0.05727,-0.22476
,,,2022-12-14 11:08:31.771,-0.03719,-0.15112
,,,2022-12-14 11:08:32.270,-0.07066,-0.21137
,,,2022-12-14 11:08:32.771,-0.0305,-0.18794
,,,2022-12-14 11:08:33.272,-0.06062,-0.15112
,,,2022-12-14 11:08:33.771,-0.04388,-0.16116
,,,2022-12-14 11:08:34.271,-0.0305,-0.20803
,,,2022-12-14 11:08:34.771,-0.02715,-0.14777
,,,2022-12-14 11:08:35.270,-0.05727,-0.22142
,,,2022-12-14 11:08:35.770,-0.06732,-0.20803
,,,2022-12-14 11:08:36.270,-0.06062,-0.1779
,,,2022-12-14 11:08:36.770,-0.05058,-0.16786
,,,2022-12-14 11:08:37.271,-0.05727,-0.16786
,,,2022-12-14 11:08:37.771,-0.04388,-0.16116
,,,2022-12-14 11:08:38.271,-0.0238,-0.19129
,,,2022-12-14 11:08:38.771,-0.04388,-0.24485
,,,2022-12-14 11:08:39.271,-0.05727,-0.16116
,,,2022-12-14 11:08:39.771,-0.07066,-0.17121
,,,2022-12-14 11:08:40.270,-0.05393,-0.20803
,,,2022-12-14 11:08:40.771,-0.04723,-0.21137
,,,2022-12-14 11:08:41.272,-0.10414,-0.26828
,,,2022-12-14 11:08:41.770,-0.07066,-0.17121
,,,2022-12-14 11:08:42.270,-0.0305,-0.15782
,,,2022-12-14 11:08:42.770,-0.05058,-0.24485
,,,2022-12-14 11:08:43.270,-0.03384,-0.20468
,,,2022-12-14 11:08:43.771,-0.03384,-0.16786
,,,2022-12-14 11:08:44.271,-0.05393,-0.14443
,,,2022-12-14 11:08:44.771,-0.04723,-0.18794
,,,2022-12-14 11:08:45.270,-0.05393,-0.15447
,,,2022-12-14 11:08:45.770,-0.06397,-0.13439
,,,2022-12-14 11:08:46.272,-0.03384,-0.21807
,,,2022-12-14 11:08:46.770,-0.05393,-0.15782
,,,2022-12-14 11:08:47.270,-0.04723,-0.13439
,,,2022-12-14 11:08:47.771,-0.04054,-0.1779
,,,2022-12-14 11:08:48.271,-0.03719,-0.15112
,,,2022-12-14 11:08:48.771,-0.07736,-0.18125
,,,2022-12-14 11:08:49.269,-0.03719,-0.16786
,,,2022-12-14 11:08:49.770,-0.06732,-0.18794
,,,2022-12-14 11:08:50.270,-0.08405,-0.18459
,,,2022-12-14 11:08:50.771,-0.06397,-0.1779
,,,2022-12-14 11:08:51.271,-0.03719,-0.16786
