Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 14:17:43.970,-0.057089,-0.119076
,,,2022-12-14 14:17:44.470,-0.037005,-0.110708
,,,2022-12-14 14:17:44.970,-0.063783,-0.127444
,,,2022-12-14 14:17:45.470,-0.053742,-0.109034
,,,2022-12-14 14:17:45.971,-0.045373,-0.078908
,,,2022-12-14 14:17:46.470,-0.055415,-0.117402
,,,2022-12-14 14:17:46.970,-0.070478,-0.115728
,,,2022-12-14 14:17:47.469,-0.070478,-0.145854
,,,2022-12-14 14:17:47.970,-0.048721,-0.140833
,,,2022-12-14 14:17:48.470,-0.037005,-0.119076
,,,2022-12-14 14:17:48.969,-0.047047,-0.10736
,,,2022-12-14 14:17:49.470,-0.037005,-0.157569
,,,2022-12-14 14:17:49.970,-0.058763,-0.164264
,,,2022-12-14 14:17:50.471,-0.063783,-0.135812
,,,2022-12-14 14:17:50.970,-0.0437,-0.142507
,,,2022-12-14 14:17:51.470,-0.050394,-0.097318
,,,2022-12-14 14:17:51.971,-0.048721,-0.104013
,,,2022-12-14 14:17:52.469,-0.048721,-0.142507
,,,2022-12-14 14:17:52.969,-0.057089,-0.119076
,,,2022-12-14 14:17:53.470,-0.0437,-0.124097
,,,2022-12-14 14:17:53.970,-0.058763,-0.142507
