Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 12:11:17.360,-0.028637,-0.100666
,,,2022-12-14 12:11:17.860,-0.037005,-0.135812
,,,2022-12-14 12:11:18.360,-0.033658,-0.120749
,,,2022-12-14 12:11:18.860,-0.023616,-0.122423
,,,2022-12-14 12:11:19.359,-0.02529,-0.067193
,,,2022-12-14 12:11:19.859,-0.033658,-0.115728
,,,2022-12-14 12:11:20.359,-0.037005,-0.145854
,,,2022-12-14 12:11:20.859,-0.038679,-0.10736
,,,2022-12-14 12:11:21.359,-0.037005,-0.100666
,,,2022-12-14 12:11:21.860,-0.031984,-0.114055
,,,2022-12-14 12:11:22.360,-0.053742,-0.110708
,,,2022-12-14 12:11:22.860,-0.070478,-0.132465
,,,2022-12-14 12:11:23.360,-0.018595,-0.098992
,,,2022-12-14 12:11:23.860,-0.06211,-0.109034
,,,2022-12-14 12:11:24.360,-0.033658,-0.093971
,,,2022-12-14 12:11:24.860,-0.035332,-0.152549
,,,2022-12-14 12:11:25.360,-0.067131,-0.139159
,,,2022-12-14 12:11:25.861,-0.0437,-0.115728
,,,2022-12-14 12:11:26.362,-0.052068,-0.120749
,,,2022-12-14 12:11:26.860,-0.040353,-0.115728
,,,2022-12-14 12:11:27.359,-0.023616,-0.181
,,,2022-12-14 12:11:27.860,-0.030311,-0.160917
,,,2022-12-14 12:11:28.360,-0.028637,-0.120749
,,,2022-12-14 12:11:28.860,-0.021942,-0.137486
,,,2022-12-14 12:11:29.360,-0.038679,-0.095645
,,,2022-12-14 12:11:29.860,-0.06211,-0.078908
,,,2022-12-14 12:11:30.360,-0.045373,-0.122423
,,,2022-12-14 12:11:30.860,-0.055415,-0.114055
,,,2022-12-14 12:11:31.360,-0.035332,-0.115728
,,,2022-12-14 12:11:31.860,-0.030311,-0.14418
,,,2022-12-14 12:11:32.360,-0.033658,-0.060498
,,,2022-12-14 12:11:32.860,-0.030311,-0.115728
,,,2022-12-14 12:11:33.360,-0.037005,-0.109034
,,,2022-12-14 12:11:33.861,-0.035332,-0.093971
,,,2022-12-14 12:11:34.360,-0.028637,-0.092297
,,,2022-12-14 12:11:34.861,-0.065457,-0.080582
,,,2022-12-14 12:11:35.361,-0.016922,-0.112381
,,,2022-12-14 12:11:35.861,-0.047047,-0.112381
,,,2022-12-14 12:11:36.360,-0.018595,-0.068867
,,,2022-12-14 12:11:36.860,-0.047047,-0.077235
,,,2022-12-14 12:11:37.361,-0.038679,-0.172632
,,,2022-12-14 12:11:37.860,-0.02529,-0.098992
,,,2022-12-14 12:11:38.360,-0.028637,-0.137486
,,,2022-12-14 12:11:38.861,-0.037005,-0.154222
,,,2022-12-14 12:11:39.360,-0.040353,-0.129118
,,,2022-12-14 12:11:39.861,-0.037005,-0.092297
,,,2022-12-14 12:11:40.360,-0.045373,-0.12577
,,,2022-12-14 12:11:40.861,-0.0437,-0.090624
,,,2022-12-14 12:11:41.360,-0.026963,-0.10736
,,,2022-12-14 12:11:41.860,-0.031984,-0.120749
